"huc12","areasqkm"
"041503010104",8.72784422142e-05
"041503010104",0.000367555124799
"041503010104",0.000114606589977
"041503010104",0.000334001486105
"041503010104",0.00132927121475
"041503010104",0.000652827217204
"041503010104",0.0056626493987
"041503010105",0.00113476768015
"041503010104",0.0101534636163
"041503010104",0.0183478279015
"041503010105",8.8495432101e-05
"041503010105",0.000992604455866
"041503010105",0.00473614712979
"041503010105",0.0185084164104
"041503010104",0.0486724752841
"041503010105",0.000301529189493
"041503010105",0.00160854096209
"041503050505",87.5193216009
"041503010105",0.000772433954826
"041503010105",0.00499741914336
"041503040202",162.175128941
"041503010105",5.03720358902e-05
"041503010105",0.000821497781384
"041503010105",0.00168380569232
"041503010105",0.00928509785939
"041503010105",0.00192703915395
"041503010105",0.0188486675178
"041503040201",82.7123266277
"041503010105",0.00130051836711
"041503010105",0.00286943320637
"041503010105",0.000114978591245
"041503010105",0.000245154661485
"041503010105",0.000103752240103
"041503010105",0.00190751675035
"041503010105",3.16154299779e-05
"041503010105",0.00489711251591
"041503010105",0.00844549288762
"041503010105",0.0759894444485
"041503010105",0.000291097845643
"041503010105",0.000780147767058
"041503010105",0.000326916877798
"041503050504",72.5631686959
"041503010105",0.000758542964106
"041503010105",0.00128301079223
"041503010105",0.000453023546344
"041503010105",0.00313171112301
"041503010201",45.9285278037
"041503010202",0.0351994835362
"041503010202",0.00358142556255
"041503010202",0.0011321264678
"041503010202",0.038526039776
"041503010202",0.304622943321
"041503010202",0.00166501839826
"041503060206",113.776977955
"041503010202",1.77442531039
"041503010204",93.916001937
"041503010205",1.85990452178
"041503010205",0.000434060700234
"041503010205",0.0401635237821
"041503010205",0.000539243820973
"041503010205",0.00282868800131
"041503010205",0.00338413607056
"041503010205",0.00826764744118
"041503050704",112.104834664
"041503010205",0.00421458689292
"041503010205",0.00412992085195
"041503010205",0.00221478875091
"041503010205",0.000527667597257
"041503010205",0.000364499109771
"041503040501",71.9325089097
"041503010205",0.0307155180181
"041503010205",0.00335630131385
"041503010205",0.0119792472881
"041503010301",0.000419899508773
"041503010301",7.4604964115e-05
"041503010301",0.000302333766477
"041503010205",0.000450862584202
"041503010301",0.000362995982133
"041503010301",0.00190918243114
"041503010301",0.208312009106
"041503010301",0.000559003525554
"041503010301",0.00115047169464
"041503010301",0.00229407714485
"041503010301",0.00116192093074
"041503010301",0.000987772346339
"041503010301",0.000707036646177
"041503050706",129.02908477
"041503010301",0.0231902851283
"041503010302",4.28191022424
"041503010301",0.002398174586
"041503010301",0.0403822084274
"041503010301",0.593787539921
"041503010301",10.5106120679
"041402020101",73.4785896864
"041503010107",0.000123430694825
"041503010107",0.00257168725861
"041503020903",122.393086982
"041503040301",91.55072757
"041503010106",99.9837113486
"041503030505",193.972525353
"041503040303",45.8724204537
"041503010205",0.00129754808684
"041503010205",0.00203095480803
"041503010205",0.0024676727975
"041503010205",0.0723413762453
"041503010205",0.00198380694364
"041503010205",0.00689661813885
"041503010205",0.000499545240263
"041503010205",0.00922170732803
"041503010205",0.000286045378066
"041503010104",0.000308322248567
"041503010104",0.0034907604887
"041503010104",0.00230520749848
"041503010104",0.00757888534589
"041503010104",0.00214767564161
"041503010104",8.42041353114e-05
"041503010104",7.31521328061e-05
"041503010104",0.000198643765839
"041503010104",8.39768111638e-05
"041503010104",0.0062330933872
"041503010104",0.00123681568434
"041503010104",0.00190322187167
"041503010104",0.000579756127026
"041503010104",0.00961227974163
"041503010104",0.00163957381105
"041503010104",0.00111001413599
"041503010104",0.00105823352627
"041503010104",0.000475353716039
"041503010104",0.000212523192306
"041503010104",5.60027518798e-05
"041503010104",0.00296813102067
"041503010104",0.000181933478564
"041503010104",0.000480457954963
"041503010104",0.00412578351668
"041503010104",0.000688822863873
"041503030402",61.7831368737
"041503010104",0.00035695854237
"041503010104",0.000812386004849
"041503010104",0.0352972524334
"041503010104",0.00124107451424
"041503010104",0.00845771464213
"041503010104",0.00312184461839
"041503010104",0.00857361765941
"041503010104",6.19050302253e-05
"041503010104",0.00371465475916
"041503020602",55.6585747477
"041503010104",0.000100946958909
"041503010104",0.003091466421
"041503010104",0.000180935289678
"041503010104",0.000107293740959
"041503010104",0.00979700405662
"041503010104",0.000141928750363
"041503010104",0.00014132887815
"041503010104",0.00343992091238
"041503010104",0.00818457905951
"041503010104",0.000297728757775
"041503010104",0.000451915320975
"041503010104",0.00411932505131
"041503010104",0.00350952309003
"041503010104",0.00230144305379
"041503010104",0.00462919499735
"041503010104",0.00484726833432
"041503010104",0.0095827913154
"041503010104",0.000243380798353
"041503010104",0.000341984573867
"041503010104",0.00033760270749
"041503010104",4.56971088801e-05
"041503010104",0.000109392468997
"041503010104",8.48771374578e-05
"041503010104",0.000137139510755
"041503010104",0.000170773784746
"041503010105",0.000123353506196
"041503010105",0.000104743910712
"041503010104",5.2165982954e-05
"041503010104",5.87514528311e-05
"041503010104",0.00139117863817
"041503010104",0.000671677942473
"041503010104",0.189533811331
"041503010104",0.00101120551977
"041503010104",0.00533349725115
"041503020802",87.1813543873
"041503010104",0.00686667252598
"041503010104",0.000467728850169
"041503010104",0.00104370859532
"041503010104",0.0046521165751
"041503010104",0.0625878386722
"041503010104",0.00427599775647
"041503010104",8.56169559815e-05
"041503010104",0.00118849886711
"041503010104",0.00128811431007
"041503010104",4.90539899655e-05
"041503010104",0.00186393404154
"041503010104",6.32398022241e-05
"041503010104",3.70409769727e-05
"041503010104",0.000793227494695
"041503010104",4.09746980424e-05
"041503010104",4.40299790417e-05
"041503010104",0.000463643226574
"041503010104",0.000191813251677
"041503010104",2.74896129274e-05
"041503010104",6.36750128775e-05
"041503010104",0.000306245356723
"041503010104",0.000875652015103
"041503010104",4.27095020236e-05
"041503010104",0.00108031228784
"041503010104",4.33996975718e-05
"041503010104",0.000177984738413
"041503010104",0.000314256098816
"041503010104",0.0226137048219
"041503010104",0.000434554865617
"041503010104",0.00126645124697
"041503010104",0.00152914287337
"041503010104",0.00818612262707
"041503010104",0.000172524993084
"041503010104",0.0051618004183
"041503010104",7.6259915595e-05
"041503010104",0.000162840545766
"041503010104",5.99025559156e-05
"041503010104",0.00193091341238
"041503010104",0.000788849136857
"041503010104",0.0024765846712
"041503010104",0.00104206756516
"041503010104",6.8927095987e-05
"041503010104",5.20403272268e-05
"041503010104",0.00294328372987
"041503010104",0.00056931004417
"041503010104",0.000652041259029
"041503010104",0.000662999056645
"041503010104",0.00238121486847
"041503010104",0.000186285861444
"041503010104",9.33492868e-05
"041503010104",0.00706401323336
"041503010104",5.6520747095e-05
"041503010104",0.019937274715
"041503010104",0.0319989377879
"041503030501",49.4970053071
"041503010105",0.000310219207853
"041503010104",0.00211897569581
"041503010104",0.000616173599373
"041503010105",0.000100569487696
"041503010104",0.000589697353326
"041503010104",0.00231066752562
"041503010105",0.000127813682206
"041503010104",0.00048872089816
"041503010104",0.000108406018613
"041503010104",0.000419308970557
"041503010104",0.000160467969225
"041503010104",0.000149188340654
"041503010104",0.0033510127753
"041503010104",5.18016103331e-05
"041503010104",0.0106527595808
"041503010104",0.00899125022252
"041503010105",5.11596682497e-05
"041503010105",0.000112028458114
"041503010105",0.00264934397455
"041503010105",0.000615599227872
"041503010105",0.00228346006529
"041503010105",0.0200439787919
"041503010105",51.8519909351
"041503010105",0.00134762989944
"041503010105",0.000338333164837
"041503010105",0.00529838714954
"041503010105",0.000653226740818
"041503010105",0.000753691034747
"041503010105",0.000333418823962
"041503010105",0.000347464908181
"041503010105",0.00229826455232
"041503010105",0.000228693309561
"041503010105",0.000500000094425
"041503010105",0.0120702429919
"041503010105",0.00270594185652
"041503010107",0.000848815939917
"041503010105",0.000133976845108
"041503010105",0.0081414782968
"041503010107",0.00018464688316
"041503010107",0.0322871086018
"041503010107",0.000878220888155
"041503010105",0.00467684550145
"041503010105",4.48263556858e-05
"041503010105",0.000350318155267
"041503010107",0.000727677449183
"041503010107",0.000731879034384
"041503010107",0.00108979417226
"041503020804",116.664422627
"041503010107",0.00486473837112
"041503010107",0.000188581425201
"041503010107",0.0664538318452
"041503010107",0.00876104115356
"041503010107",0.000917516530014
"041503010107",0.000176769948642
"041503010107",0.00510855292491
"041503010107",0.000172344085169
"041503010107",0.000370373134056
"041503010107",0.00408234089602
"041503010107",0.00931830942102
"041503010107",0.00723651466174
"041503030403",80.0867923302
"041503040204",104.374756423
"041503010107",0.000629941078449
"041503010107",0.000210720868572
"041503010107",0.00322794749162
"041503020803",87.8806478549
"041503010107",7.90697285199e-05
"041503010107",0.000125690475324
"041503010107",1.51000380017
"041503010107",0.0167114324457
"041503010107",0.00017430846982
"041503010107",0.0275792453437
"041503010107",0.000506278109997
"041503010107",0.0110701386799
"041503010107",0.000181951127898
"041503010107",0.000154130071151
"041503010107",0.0046619388227
"041503010107",0.0334230847185
"041503010107",0.000192134687253
"041503010107",0.00147229823148
"041503010107",0.00750870316789
"041503010107",2.99252294679e-05
"041503010107",0.00638683753622
"041503010107",0.00321919811254
"041503010107",0.0169427871119
"041503010107",0.000279016905906
"041503010107",0.000224651858062
"041503010107",0.000299367185467
"041503010107",0.000163192420568
"041503010107",0.000545718038106
"041503010107",8.09667091833e-05
"041503010107",0.000749600378643
"041503010107",0.0335589829995
"041503010107",0.00134947228179
"041503010107",0.000383088804849
"041503010107",0.000462986267419
"041503010107",0.0943827342395
"041503010107",0.000895635798685
"041503010107",12.9322957796
"041503010107",0.000976344928251
"041503010107",0.00421418651384
"041503010107",0.0239144178051
"041503010107",0.0001427946666
"041503010107",0.000169584780381
"041503010107",0.00011141294974
"041503010107",0.000243547500725
"041503010107",0.00365833243597
"041503010107",0.000236452355287
"041503010107",0.0104886078273
"041503010107",0.00626051508133
"041503010107",0.000158736492609
"041503010107",0.000128644514426
"041503010107",0.000154426189631
"041503010107",0.000552768018693
"041503010107",0.000275630275089
"041503010107",0.000155586554015
"041503010107",0.000167596907026
"041503010107",8.40561378559e-05
"041503010107",0.000174455513327
"041503010107",0.000823809632116
"041503010107",0.00402331297792
"041503010107",0.000508600599335
"041503010107",0.000625883660607
"041503010107",0.000139323111542
"041503010107",0.000136394698356
"041503010107",0.00458543309382
"041503010107",0.000276015594023
"041503010107",0.0012001933653
"041503010107",0.000243708611863
"041503010107",0.000189089025602
"041503010107",0.00959866124737
"041503010107",0.000167121051467
"041503010107",0.000221922705063
"041503010107",0.0457648974979
"041503010107",0.011180575301
"041503010107",0.000131633145876
"041503010107",0.000988707810909
"041503010107",0.000333346754181
"041503010107",0.000602245851649
"041503010107",0.00584014717376
"041503050506",55.0559359579
"041503020901",80.5587424444
"041503010107",0.00101576533053
"041503030503",64.2247087528
"041503050507",87.3914657196
"041503010107",0.000604384884732
"041503050601",52.2069908918
"041503010107",0.000643635526746
"041503040401",98.5618160597
"041503010107",0.000845260160742
"041503010107",0.000844646487962
"041503010107",0.00477759353342
"041503040402",106.475963026
"041503010107",0.00252059049119
"041503010107",0.000832037178714
"041503010107",0.000130322011424
"041503010107",0.021066880393
"041503010107",0.000125408616551
"041503010107",0.000104829653575
"041503020902",99.9836190142
"041503060205",138.661971676
"041503020904",77.1839889375
"041503050604",122.10881284
"041503021002",46.3830031292
"041503050603",44.7326303532
"041503021003",79.6852199142
"041503010107",65.3558398384
"041503010205",0.000501478514925
"041503010205",0.00360225757732
"041503010205",0.000442908099979
"041503010205",0.000543406347664
"041503010301",0.000373925305928
"041503010205",0.000375650626789
"041503010205",0.00496320874359
"041503010205",0.000280374754529
"041503010205",0.000171322672871
